EntryName,RelatedPublication,OriginalDataAuthors,DataAvailability,ResultType,C10,C20,C30 ,ShearModulus,FittingQualityMetric,FittingQualityMetricType,Stretch_Range,Tissue_Category,Tissue_Origin,Tissue_Source,Tissue_Health_Status,Tissue_DirectionalCharacteristic,Tissue_LayerwiseCharacteristics,Other_Tissue_Details,Sample_Dimensions,Sample_Preparation_details,TestingMedium,TestingMode,Experimental_Equipment,ExperimentalDetails,Modelling Details,ModelSettings
Hydrogel01_fulltype2.csv,10.1007/s13239-021-00546-7,"Megan Laughlin,Sam Stephens,Jamie Hestekin,Morten Jensen",10.17632/xprsymw64w.1 ,Individual,0.010987995287315332,7.929949962534595e-05,0.0024191198897150503,0.021975990574631,0.0222,RMSE,,Biomaterial,Other,Other,Not Known,None,None,"[""Unique Tissue Name"":Tissue mimicking gel,""Additional Characteristics"": ]","[""Samplethickness"":None,""Samplewidth "": None,""Samplelength "": None,""sampleage"":N/A]","[""Tools"":N/A,""Chemicaltreatment "": N/A,""Extra details"":None]",Fluid or dry medium,UC,Instron 3300 ,"[""mediummode "": Fluid or dry medium,""preconditioning"":None]","[""Software"":""Python Flask App"",""Optimization_Type "": minimize,""Algorithm"":L-BFGS-B]","[""InitialGuesses"":[1, 1, 1],""Bounds"": [[0, 100], [0, 100], [0, 100]]]"
Hydrogel01_fulltype3.csv,10.1007/s13239-021-00546-7,"Megan Laughlin,Sam Stephens,Jamie Hestekin,Morten Jensen",10.17632/xprsymw64w.1 ,Individual,0.006780634929263373,0.002780851971262598,0.0005933775195467153,0.013561269858527,0.0168,RMSE,,Biomaterial,Other,Other,Not Known,None,None,"[""Unique Tissue Name"":Tissue mimicking gel,""Additional Characteristics"": ]","[""Samplethickness"":None,""Samplewidth "": None,""Samplelength "": None,""sampleage"":N/A]","[""Tools"":N/A,""Chemicaltreatment "": N/A,""Extra details"":None]",Fluid or dry medium,UC,Instron 3300 ,"[""mediummode "": Fluid or dry medium,""preconditioning"":None]","[""Software"":""Python Flask App"",""Optimization_Type "": minimize,""Algorithm"":L-BFGS-B]","[""InitialGuesses"":[1, 1, 1],""Bounds"": [[0, 100], [0, 100], [0, 100]]]"
Hydrogel002_fulltype4.csv,10.1007/s13239-021-00546-7,"Megan Laughlin,Sam Stephens,Jamie Hestekin,Morten Jensen",10.17632/xprsymw64w.1 ,Individual,0.00010969383721380384,0.0027886216370697848,0,0.000219387674428,0.007,RMSE,,Biomaterial,Other,Other,Not Known,None,None,"[""Unique Tissue Name"":Tissue mimicking gel,""Additional Characteristics"": ]","[""Samplethickness"":None,""Samplewidth "": None,""Samplelength "": None,""sampleage"":N/A]","[""Tools"":N/A,""Chemicaltreatment "": N/A,""Extra details"":None]",Fluid or dry medium,UC,Instron 3300 ,"[""mediummode "": Fluid or dry medium,""preconditioning"":None]","[""Software"":""Python Flask App"",""Optimization_Type "": minimize,""Algorithm"":L-BFGS-B]","[""InitialGuesses"":[1, 1, 1],""Bounds"": [[0, 100], [0, 100], [0, 100]]]"
Hydrogel02_fulltpye2.csv,10.1007/s13239-021-00546-7,"Megan Laughlin,Sam Stephens,Jamie Hestekin,Morten Jensen",10.17632/xprsymw64w.1 ,Individual,0.011007714596491738,0,0.0027773267323791214,0.022015429192983,0.0322,RMSE,,Biomaterial,Other,Other,Not Known,None,None,"[""Unique Tissue Name"":Tissue mimicking gel,""Additional Characteristics"": ]","[""Samplethickness"":None,""Samplewidth "": None,""Samplelength "": None,""sampleage"":N/A]","[""Tools"":N/A,""Chemicaltreatment "": N/A,""Extra details"":None]",Fluid or dry medium,UC,Instron 3300 ,"[""mediummode "": Fluid or dry medium,""preconditioning"":None]","[""Software"":""Python Flask App"",""Optimization_Type "": minimize,""Algorithm"":L-BFGS-B]","[""InitialGuesses"":[1, 1, 1],""Bounds"": [[0, 100], [0, 100], [0, 100]]]"
Hydrogel003_fulltype4.csv,10.1007/s13239-021-00546-7,"Megan Laughlin,Sam Stephens,Jamie Hestekin,Morten Jensen",10.17632/xprsymw64w.1 ,Individual,0.006015010752729961,0.0025013648740713317,0.0007259987730471941,0.01203002150546,0.0244,RMSE,,Biomaterial,Other,Other,Not Known,None,None,"[""Unique Tissue Name"":Tissue mimicking gel,""Additional Characteristics"": ]","[""Samplethickness"":None,""Samplewidth "": None,""Samplelength "": None,""sampleage"":N/A]","[""Tools"":N/A,""Chemicaltreatment "": N/A,""Extra details"":None]",Fluid or dry medium,UC,Instron 3300 ,"[""mediummode "": Fluid or dry medium,""preconditioning"":None]","[""Software"":""Python Flask App"",""Optimization_Type "": minimize,""Algorithm"":L-BFGS-B]","[""InitialGuesses"":[1, 1, 1],""Bounds"": [[0, 100], [0, 100], [0, 100]]]"
Hydrogel03_fulltype2.csv,10.1007/s13239-021-00546-7,"Megan Laughlin,Sam Stephens,Jamie Hestekin,Morten Jensen",10.17632/xprsymw64w.1 ,Individual,0.006927811554955672,0.005013772416768372,0.0006423385681197276,0.013855623109911,0.0131,RMSE,,Biomaterial,Other,Other,Not Known,None,None,"[""Unique Tissue Name"":Tissue mimicking gel,""Additional Characteristics"": ]","[""Samplethickness"":None,""Samplewidth "": None,""Samplelength "": None,""sampleage"":N/A]","[""Tools"":N/A,""Chemicaltreatment "": N/A,""Extra details"":None]",Fluid or dry medium,UC,Instron 3300 ,"[""mediummode "": Fluid or dry medium,""preconditioning"":None]","[""Software"":""Python Flask App"",""Optimization_Type "": minimize,""Algorithm"":L-BFGS-B]","[""InitialGuesses"":[1, 1, 1],""Bounds"": [[0, 100], [0, 100], [0, 100]]]"
Hydrogel03_fulltype3.csv,10.1007/s13239-021-00546-7,"Megan Laughlin,Sam Stephens,Jamie Hestekin,Morten Jensen",10.17632/xprsymw64w.1 ,Individual,0.005098811622308657,0.003951245718899259,0,0.010197623244617,0.0191,RMSE,,Biomaterial,Other,Other,Not Known,None,None,"[""Unique Tissue Name"":Tissue mimicking gel,""Additional Characteristics"": ]","[""Samplethickness"":None,""Samplewidth "": None,""Samplelength "": None,""sampleage"":N/A]","[""Tools"":N/A,""Chemicaltreatment "": N/A,""Extra details"":None]",Fluid or dry medium,UC,Instron 3300 ,"[""mediummode "": Fluid or dry medium,""preconditioning"":None]","[""Software"":""Python Flask App"",""Optimization_Type "": minimize,""Algorithm"":L-BFGS-B]","[""InitialGuesses"":[1, 1, 1],""Bounds"": [[0, 100], [0, 100], [0, 100]]]"
Hydrogel004_fulltype4.csv,10.1007/s13239-021-00546-7,"Megan Laughlin,Sam Stephens,Jamie Hestekin,Morten Jensen",10.17632/xprsymw64w.1 ,Individual,0.003945119153725047,0.0027943508031703897,0.0003415268279040128,0.00789023830745,0.0126,RMSE,,Biomaterial,Other,Other,Not Known,None,None,"[""Unique Tissue Name"":Tissue mimicking gel,""Additional Characteristics"": ]","[""Samplethickness"":None,""Samplewidth "": None,""Samplelength "": None,""sampleage"":N/A]","[""Tools"":N/A,""Chemicaltreatment "": N/A,""Extra details"":None]",Fluid or dry medium,UC,Instron 3300 ,"[""mediummode "": Fluid or dry medium,""preconditioning"":None]","[""Software"":""Python Flask App"",""Optimization_Type "": minimize,""Algorithm"":L-BFGS-B]","[""InitialGuesses"":[1, 1, 1],""Bounds"": [[0, 100], [0, 100], [0, 100]]]"
Hydrogel04_fulltype2.csv,10.1007/s13239-021-00546-7,"Megan Laughlin,Sam Stephens,Jamie Hestekin,Morten Jensen",10.17632/xprsymw64w.1 ,Individual,0.009072563152415948,0.005306791291156683,0.0006057382014975965,0.018145126304832,0.0152,RMSE,,Biomaterial,Other,Other,Not Known,None,None,"[""Unique Tissue Name"":Tissue mimicking gel,""Additional Characteristics"": ]","[""Samplethickness"":None,""Samplewidth "": None,""Samplelength "": None,""sampleage"":N/A]","[""Tools"":N/A,""Chemicaltreatment "": N/A,""Extra details"":None]",Fluid or dry medium,UC,Instron 3300 ,"[""mediummode "": Fluid or dry medium,""preconditioning"":None]","[""Software"":""Python Flask App"",""Optimization_Type "": minimize,""Algorithm"":L-BFGS-B]","[""InitialGuesses"":[1, 1, 1],""Bounds"": [[0, 100], [0, 100], [0, 100]]]"
Hydrogel04_fulltype3.csv,10.1007/s13239-021-00546-7,"Megan Laughlin,Sam Stephens,Jamie Hestekin,Morten Jensen",10.17632/xprsymw64w.1 ,Individual,0.005639270169575207,0.0037624505031623057,0.00011257112398665192,0.01127854033915,0.0156,RMSE,,Biomaterial,Other,Other,Not Known,None,None,"[""Unique Tissue Name"":Tissue mimicking gel,""Additional Characteristics"": ]","[""Samplethickness"":None,""Samplewidth "": None,""Samplelength "": None,""sampleage"":N/A]","[""Tools"":N/A,""Chemicaltreatment "": N/A,""Extra details"":None]",Fluid or dry medium,UC,Instron 3300 ,"[""mediummode "": Fluid or dry medium,""preconditioning"":None]","[""Software"":""Python Flask App"",""Optimization_Type "": minimize,""Algorithm"":L-BFGS-B]","[""InitialGuesses"":[1, 1, 1],""Bounds"": [[0, 100], [0, 100], [0, 100]]]"
Hydrogel005_fulltype4.csv,10.1007/s13239-021-00546-7,"Megan Laughlin,Sam Stephens,Jamie Hestekin,Morten Jensen",10.17632/xprsymw64w.1 ,Individual,0.002936247790951431,0.0031013389716648037,0.0002193326555413816,0.005872495581903,0.0086,RMSE,,Biomaterial,Other,Other,Not Known,None,None,"[""Unique Tissue Name"":Tissue mimicking gel,""Additional Characteristics"": ]","[""Samplethickness"":None,""Samplewidth "": None,""Samplelength "": None,""sampleage"":N/A]","[""Tools"":N/A,""Chemicaltreatment "": N/A,""Extra details"":None]",Fluid or dry medium,UC,Instron 3300 ,"[""mediummode "": Fluid or dry medium,""preconditioning"":None]","[""Software"":""Python Flask App"",""Optimization_Type "": minimize,""Algorithm"":L-BFGS-B]","[""InitialGuesses"":[1, 1, 1],""Bounds"": [[0, 100], [0, 100], [0, 100]]]"
Hydrogel05_fulltype2.csv,10.1007/s13239-021-00546-7,"Megan Laughlin,Sam Stephens,Jamie Hestekin,Morten Jensen",10.17632/xprsymw64w.1 ,Individual,0.007155302554735345,0.0017026468536329791,0.0013170457668876773,0.014310605109471,0.0288,RMSE,,Biomaterial,Other,Other,Not Known,None,None,"[""Unique Tissue Name"":Tissue mimicking gel,""Additional Characteristics"": ]","[""Samplethickness"":None,""Samplewidth "": None,""Samplelength "": None,""sampleage"":N/A]","[""Tools"":N/A,""Chemicaltreatment "": N/A,""Extra details"":None]",Fluid or dry medium,UC,Instron 3300 ,"[""mediummode "": Fluid or dry medium,""preconditioning"":None]","[""Software"":""Python Flask App"",""Optimization_Type "": minimize,""Algorithm"":L-BFGS-B]","[""InitialGuesses"":[1, 1, 1],""Bounds"": [[0, 100], [0, 100], [0, 100]]]"
Hydrogel05_fulltype3.csv,10.1007/s13239-021-00546-7,"Megan Laughlin,Sam Stephens,Jamie Hestekin,Morten Jensen",10.17632/xprsymw64w.1 ,Individual,0.004071360463725003,0.0043486574443675876,0,0.00814272092745,0.0214,RMSE,,Biomaterial,Other,Other,Not Known,None,None,"[""Unique Tissue Name"":Tissue mimicking gel,""Additional Characteristics"": ]","[""Samplethickness"":None,""Samplewidth "": None,""Samplelength "": None,""sampleage"":N/A]","[""Tools"":N/A,""Chemicaltreatment "": N/A,""Extra details"":None]",Fluid or dry medium,UC,Instron 3300 ,"[""mediummode "": Fluid or dry medium,""preconditioning"":None]","[""Software"":""Python Flask App"",""Optimization_Type "": minimize,""Algorithm"":L-BFGS-B]","[""InitialGuesses"":[1, 1, 1],""Bounds"": [[0, 100], [0, 100], [0, 100]]]"
Hydrogel006_fulltype4.csv,10.1007/s13239-021-00546-7,"Megan Laughlin,Sam Stephens,Jamie Hestekin,Morten Jensen",10.17632/xprsymw64w.1 ,Individual,0.002454775335693798,0.0038866047309308346,0,0.004909550671388,0.0098,RMSE,,Biomaterial,Other,Other,Not Known,None,None,"[""Unique Tissue Name"":Tissue mimicking gel,""Additional Characteristics"": ]","[""Samplethickness"":None,""Samplewidth "": None,""Samplelength "": None,""sampleage"":N/A]","[""Tools"":N/A,""Chemicaltreatment "": N/A,""Extra details"":None]",Fluid or dry medium,UC,Instron 3300 ,"[""mediummode "": Fluid or dry medium,""preconditioning"":None]","[""Software"":""Python Flask App"",""Optimization_Type "": minimize,""Algorithm"":L-BFGS-B]","[""InitialGuesses"":[1, 1, 1],""Bounds"": [[0, 100], [0, 100], [0, 100]]]"
Hydrogel06_fulltype2.csv,10.1007/s13239-021-00546-7,"Megan Laughlin,Sam Stephens,Jamie Hestekin,Morten Jensen",10.17632/xprsymw64w.1 ,Individual,0.008034096325687875,0.0019334153790580661,0.0014082311062010248,0.016068192651376,0.0264,RMSE,,Biomaterial,Other,Other,Not Known,None,None,"[""Unique Tissue Name"":Tissue mimicking gel,""Additional Characteristics"": ]","[""Samplethickness"":None,""Samplewidth "": None,""Samplelength "": None,""sampleage"":N/A]","[""Tools"":N/A,""Chemicaltreatment "": N/A,""Extra details"":None]",Fluid or dry medium,UC,Instron 3300 ,"[""mediummode "": Fluid or dry medium,""preconditioning"":None]","[""Software"":""Python Flask App"",""Optimization_Type "": minimize,""Algorithm"":L-BFGS-B]","[""InitialGuesses"":[1, 1, 1],""Bounds"": [[0, 100], [0, 100], [0, 100]]]"
Hydrogel06_fulltype3.csv,10.1007/s13239-021-00546-7,"Megan Laughlin,Sam Stephens,Jamie Hestekin,Morten Jensen",10.17632/xprsymw64w.1 ,Individual,0.005895605477659637,0.004111746090169906,7.948529342751024e-05,0.011791210955319,0.0183,RMSE,,Biomaterial,Other,Other,Not Known,None,None,"[""Unique Tissue Name"":Tissue mimicking gel,""Additional Characteristics"": ]","[""Samplethickness"":None,""Samplewidth "": None,""Samplelength "": None,""sampleage"":N/A]","[""Tools"":N/A,""Chemicaltreatment "": N/A,""Extra details"":None]",Fluid or dry medium,UC,Instron 3300 ,"[""mediummode "": Fluid or dry medium,""preconditioning"":None]","[""Software"":""Python Flask App"",""Optimization_Type "": minimize,""Algorithm"":L-BFGS-B]","[""InitialGuesses"":[1, 1, 1],""Bounds"": [[0, 100], [0, 100], [0, 100]]]"
Hydrogel008_fulltype4.csv,10.1007/s13239-021-00546-7,"Megan Laughlin,Sam Stephens,Jamie Hestekin,Morten Jensen",10.17632/xprsymw64w.1 ,Individual,0.0011999526525407567,0.0030172612348029963,0,0.002399905305082,0.0111,RMSE,,Biomaterial,Other,Other,Not Known,None,None,"[""Unique Tissue Name"":Tissue mimicking gel,""Additional Characteristics"": ]","[""Samplethickness"":None,""Samplewidth "": None,""Samplelength "": None,""sampleage"":N/A]","[""Tools"":N/A,""Chemicaltreatment "": N/A,""Extra details"":None]",Fluid or dry medium,UC,Instron 3300 ,"[""mediummode "": Fluid or dry medium,""preconditioning"":None]","[""Software"":""Python Flask App"",""Optimization_Type "": minimize,""Algorithm"":L-BFGS-B]","[""InitialGuesses"":[1, 1, 1],""Bounds"": [[0, 100], [0, 100], [0, 100]]]"
Hydrogel08_fulltype2.csv,10.1007/s13239-021-00546-7,"Megan Laughlin,Sam Stephens,Jamie Hestekin,Morten Jensen",10.17632/xprsymw64w.1 ,Individual,0.008239109757342633,0.004962450390341656,0,0.016478219514685,0.031,RMSE,,Biomaterial,Other,Other,Not Known,None,None,"[""Unique Tissue Name"":Tissue mimicking gel,""Additional Characteristics"": ]","[""Samplethickness"":None,""Samplewidth "": None,""Samplelength "": None,""sampleage"":N/A]","[""Tools"":N/A,""Chemicaltreatment "": N/A,""Extra details"":None]",Fluid or dry medium,UC,Instron 3300 ,"[""mediummode "": Fluid or dry medium,""preconditioning"":None]","[""Software"":""Python Flask App"",""Optimization_Type "": minimize,""Algorithm"":L-BFGS-B]","[""InitialGuesses"":[1, 1, 1],""Bounds"": [[0, 100], [0, 100], [0, 100]]]"
Hydrogel08_fulltype3.csv,10.1007/s13239-021-00546-7,"Megan Laughlin,Sam Stephens,Jamie Hestekin,Morten Jensen",10.17632/xprsymw64w.1 ,Individual,0.005530693219116705,0.004358417421220811,0,0.011061386438233,0.0203,RMSE,,Biomaterial,Other,Other,Not Known,None,None,"[""Unique Tissue Name"":Tissue mimicking gel,""Additional Characteristics"": ]","[""Samplethickness"":None,""Samplewidth "": None,""Samplelength "": None,""sampleage"":N/A]","[""Tools"":N/A,""Chemicaltreatment "": N/A,""Extra details"":None]",Fluid or dry medium,UC,Instron 3300 ,"[""mediummode "": Fluid or dry medium,""preconditioning"":None]","[""Software"":""Python Flask App"",""Optimization_Type "": minimize,""Algorithm"":L-BFGS-B]","[""InitialGuesses"":[1, 1, 1],""Bounds"": [[0, 100], [0, 100], [0, 100]]]"
